Case,Planform,Span,Wing_AR,Wing_dhl,Power,L/D,Fuse_L,Fuse_D,PropulsionN,Tail_type,Winglet,Wing_folding,Season,Mass,Sensor_Swath_width,t_mission,Aeroshell_Diameter
1347,0.72674205,3.281068347,12.24364288,2.021684567,330.1808536,23.99223648,2.485718658,0.758775865,4.128482656,Conventional,yes,no,winter,165.7454914,10,0.026703548,2.915776074
1348,1.217069676,3.283841517,8.716809892,1.96585646,354.7733279,17.84742538,2.44927063,0.760181828,1.910045173,V-tail,no,yes,winter,161.3138315,10,0.082798738,2.655602785
1349,1.047714651,3.755895109,13.38252009,1.737339074,326.6044653,19.29546684,2.509442778,0.741100473,4.194795187,V-tail,yes,no,fall,166.575591,10,0.030035597,2.817533633
1350,0.881527022,3.513275348,12.49436572,1.973199283,415.0991008,21.80203379,2.45462151,0.807940668,2.642383657,V-tail,no,no,spring,153.914555,10,0.097041937,3.582566718
1351,0.762183152,2.276440124,12.22154251,1.937552063,341.7677284,20.59795195,2.363773899,0.734080264,2.229282505,V-tail,yes,yes,summer,142.3916166,10,0.009705327,2.748100691
1352,1.068214324,3.163775192,13.31906987,2.605384394,256.2991973,22.97488039,2.44752824,0.788276031,3.808153291,V-tail,yes,yes,summer,170.0958455,10,0.008799651,3.076296472
1353,1.061265397,3.258541463,14.82059178,2.837677956,276.2530287,24.16159867,2.625332244,0.742788236,3.216705063,Conventional,yes,no,winter,170.1756916,10,0.008622051,2.481335899
1354,0.879082952,3.665669509,15.58610646,2.152735705,363.8854495,19.85121309,2.480448611,0.756919003,3.56322242,Conventional,no,yes,fall,162.9369759,10,0.088683992,3.350498389
1355,0.787361732,3.196614103,14.65103308,2.570939557,315.2728695,20.58005912,2.561901626,0.696871909,5.037164396,V-tail,yes,no,spring,161.6106108,10,0.083584612,3.271341114
1356,0.875765898,3.123875451,11.1894365,1.903514938,364.3271866,24.79119731,2.505031415,0.748253148,3.11297987,Conventional,yes,yes,fall,165.0258186,10,0.028900543,2.733293628
1357,0.932142623,2.74151039,10.84700184,1.662442897,505.8054518,19.19292798,2.655264861,0.747015206,1.823653226,Conventional,yes,no,winter,162.8781864,10,0.0089366,3.001418594
1358,1.052039465,2.31299764,9.005022983,1.796407559,509.930148,16.32724514,2.48370701,0.758026822,3.005310082,Conventional,no,yes,spring,113.728091,10,0.087821968,2.777783341
1359,0.967712143,2.658083098,12.69225806,2.338685967,252.798972,21.51286884,2.507994136,0.758881527,2.952352066,V-tail,no,yes,spring,158.1362934,10,0.080636431,2.68370393
1360,0.819744645,3.15770608,9.683041083,2.282962041,410.9760182,20.72530878,2.437766712,0.774605922,0.375385105,V-tail,no,yes,spring,148.4167667,10,0.079883078,2.895216531
1361,0.249955989,3.140412435,13.14860089,1.815154533,325.615139,23.23943946,2.585355137,0.75390947,2.574547839,V-tail,no,no,summer,171.4779738,10,0.010003993,2.816139374
1362,0.885991366,2.202522488,13.21482621,2.199196801,286.9995392,19.07503428,2.581404218,0.782848432,3.438460533,V-tail,no,yes,summer,169.2015817,10,0.090189558,2.782887347
1363,0.671410416,3.71631591,10.72376549,1.625042059,309.9416142,19.61982251,2.494649084,0.734641899,3.872968576,Conventional,yes,yes,spring,165.9686699,10,0.105735835,2.595302971
1364,0.82982888,2.925780335,15.11619097,2.48168825,381.1469918,17.58462922,2.428760852,0.767857256,3.886511051,Conventional,no,yes,winter,153.4682415,10,0.088916856,2.489420616
1365,0.690474356,3.471227072,12.03526838,2.19708298,336.5982632,18.29342936,2.627520869,0.703177703,2.878339304,V-tail,yes,no,summer,175.0193832,10,0.087441395,2.920656307
1366,0.953843955,2.646911362,14.66198165,1.640080487,302.9256429,20.83586288,2.620665156,0.758674022,2.968223119,Conventional,no,yes,winter,176.4769034,10,0.010735446,2.757250765
1367,0.767009423,3.733447309,9.850821722,2.175217969,314.1068383,21.64439682,2.544182494,0.721156979,3.741326057,Conventional,yes,yes,spring,169.3503989,10,0.030436995,2.885216266
1368,0.727591845,3.465216484,12.49209829,2.130743049,371.3128454,20.93308355,2.597946119,0.722057224,2.616103219,Conventional,yes,yes,spring,176.243517,10,0.029192525,2.746083638
1369,0.795229948,2.72222819,11.39028555,2.321000763,443.8226306,23.87942489,2.603491623,0.750775592,3.578308632,Conventional,yes,yes,spring,168.8516392,10,0.008474981,3.278934852
1370,0.966183138,2.94681925,13.71184525,2.353373408,387.8247845,21.3963449,2.31863111,0.714530826,2.7048149,V-tail,no,yes,fall,123.1250467,10,0.03096575,2.691251496
1371,0.945100789,3.737480659,6.804342703,2.468718738,297.6353086,21.24091675,2.435838334,0.75753023,4.641856682,V-tail,no,no,winter,166.0118578,10,0.007052015,3.490263927
1372,0.358000494,3.710483142,8.451929837,2.355399394,364.9204243,19.55570708,2.428410297,0.744557418,5.456231203,Conventional,no,no,spring,152.4704858,10,0.008963188,2.625844216
1373,1.232290737,3.745823272,13.11114678,2.189684885,428.8799998,19.45087927,2.433814257,0.753976723,3.954419652,V-tail,no,no,winter,136.5737945,10,0.02792837,3.277273909
1374,1.142126366,3.796110628,9.821791216,2.858906867,388.6105172,18.1891239,2.568969298,0.773785677,4.893688451,Conventional,no,yes,winter,176.6146857,10,0.008627375,2.714696315
1375,0.547474625,3.319090375,9.905131245,1.657384657,416.8677408,22.35563568,2.568955686,0.804251158,3.20367414,Conventional,no,yes,summer,170.4358142,10,0.009186652,3.584461823
1376,0.564750935,3.91490461,13.31940307,2.170651406,303.3977983,19.37055281,2.503477178,0.767212222,3.811169332,V-tail,no,no,summer,172.9681015,10,0.009798633,2.95629773
1377,0.874247548,4.12220487,14.64603311,2.472141082,357.7764768,20.12487945,2.490288103,0.76494504,4.91318941,V-tail,no,yes,spring,170.7279437,10,0.008571324,3.162042546
1378,0.899890505,2.18346862,14.25404074,1.860406354,354.5788458,22.05105596,2.405950758,0.730039699,3.17165507,Conventional,yes,no,winter,144.2472062,10,0.028118924,2.529879064
1379,1.442246421,4.406022016,11.57822434,2.056047152,395.1989981,20.99264056,2.48014175,0.724026508,3.947271406,V-tail,no,no,fall,159.0363396,10,0.089379114,2.477592851
1380,0.92559794,2.283235786,10.45023154,1.879164363,374.1148219,18.86533479,2.498192292,0.686943339,2.942743061,Conventional,yes,no,spring,151.0068181,10,0.009962106,2.595404132
1381,0.542670093,3.125479963,9.386818373,1.519391472,398.4535536,20.67925083,2.546611597,0.725461788,2.293592871,V-tail,yes,no,winter,163.9019774,10,0.033442197,2.898333972
1382,1.055402709,3.502078963,15.48384231,2.133524579,272.6134612,25.21910984,2.54421791,0.761661097,3.497821433,Conventional,no,yes,summer,168.1536583,10,0.028905922,3.122510602
1383,0.938241245,4.169566984,10.84905322,1.985003094,257.7542144,20.6953656,2.691206192,0.705029049,6.228004956,V-tail,no,no,spring,163.03869,10,0.032682547,2.078043041
1384,0.961606012,4.041486929,14.72250938,2.44387661,462.0915278,22.92705707,2.510058291,0.77575611,4.381286463,Conventional,no,yes,summer,146.8628291,10,0.030483263,2.902428609
1385,0.81326249,3.862048439,14.65437186,2.194662243,354.541981,18.32141814,2.579197809,0.774759178,3.159670796,Conventional,yes,yes,summer,179.1236318,10,0.009647951,2.762794549
1386,1.317361038,3.67186011,14.82211699,2.448254934,385.168292,19.30027584,2.529916204,0.745019294,3.125071355,V-tail,yes,yes,fall,169.2178139,10,0.009012814,3.587756447
1387,0.780440378,1.978229978,10.28498149,1.601063439,397.7350421,21.21294923,2.587428095,0.717888098,2.294072619,Conventional,no,yes,summer,160.8095365,10,0.008871556,3.094155657
1388,1.125737703,2.600982634,11.61860074,2.185676776,370.6093306,22.19441342,2.514519772,0.725156201,3.493707942,Conventional,no,no,summer,158.6320713,10,0.105300263,2.699271793
1389,0.878196073,2.021748909,14.50094447,2.496994752,299.5051222,19.03150884,2.678189241,0.693385034,4.136044478,Conventional,no,no,spring,162.9042415,10,0.030752112,2.803681422
1390,0.952056309,3.121777043,14.50129006,2.445714604,299.2342225,24.0632305,2.427740765,0.781913819,3.267157644,V-tail,yes,no,fall,166.9295353,10,0.010472382,2.577844979
1391,0.977981285,3.910251674,13.95708312,2.037447671,413.1020104,20.90010235,2.379590991,0.816072462,4.262892501,V-tail,no,no,summer,145.6522456,10,0.089884621,3.294092514
1392,0.905464109,3.122953842,14.2699742,1.99178878,240.1109882,17.07515662,2.448034866,0.768452487,3.731119245,Conventional,no,no,spring,159.4066224,10,0.007265795,2.733439227
1393,0.810499422,2.753211009,8.749094559,2.5367461,328.0038437,21.69660618,2.583860978,0.697317302,3.558812031,Conventional,no,no,summer,160.866684,10,0.029502413,2.38085244
1394,0.93578942,3.456152766,15.59867323,1.838399094,263.5763363,23.03162253,2.685146841,0.762617547,3.958073055,Conventional,yes,yes,winter,171.6813473,10,0.028013421,2.669890198
1395,0.612412808,3.631068529,13.31320037,2.159808383,358.1833867,21.55496223,2.427962307,0.750050141,3.944488344,V-tail,no,no,summer,153.8603064,10,0.008627375,3.241417831
1396,1.005636264,2.214219293,13.46562998,2.343740007,388.7251664,20.41507543,2.454797087,0.811722135,2.747046806,V-tail,no,yes,winter,156.1445467,10,0.098516915,2.661658248
1397,1.037210838,2.863734961,10.45414724,2.677180469,271.5526677,22.69533874,2.534722209,0.771340965,3.030548028,Conventional,yes,yes,summer,167.9959475,10,0.008371072,2.487502477
1398,0.87057267,3.509378738,12.46254395,1.880302616,259.697593,23.49889571,2.625168546,0.751091616,3.3344572,V-tail,yes,no,spring,166.4385282,10,0.008915375,3.66299687
1399,0.841356959,3.202409121,9.864464622,1.992249768,260.3711196,20.20483544,2.554532987,0.747160082,2.524497626,V-tail,no,no,fall,160.0579665,10,0.082679039,3.185927508
1400,1.172135251,3.580369672,8.989502786,2.38564145,230.8548749,21.5164587,2.600992745,0.73729148,2.379854652,Conventional,yes,yes,spring,155.7991116,10,0.009225998,3.121723122
1401,0.904632412,4.718826471,15.85736544,2.016460678,396.4429681,18.79458709,2.544414096,0.741389802,4.537702442,Conventional,no,no,winter,171.7398793,10,0.00786671,2.541039086
1402,0.588434728,3.11619032,7.782999343,1.741222131,269.0801161,23.74188597,2.587201547,0.754577502,3.680910129,Conventional,yes,yes,spring,170.2443554,10,0.08198255,3.448840503
1403,1.10672314,2.992719438,15.53893792,2.15469936,333.9365926,18.51398758,2.662680387,0.726565862,4.042941903,Conventional,yes,no,summer,179.7959146,10,0.008215298,3.005660523
1404,0.997296572,3.753313561,12.25853961,2.197252459,399.7210507,21.16194981,2.557454352,0.703451638,1.856728097,Conventional,yes,yes,fall,169.5323755,10,0.028441581,3.05149177
1405,0.694759176,3.135760827,12.87600191,1.834142907,397.9018283,23.55361246,2.461527113,0.706466343,3.016612535,Conventional,no,yes,summer,145.9598254,10,0.026450582,2.953001295
1406,0.956391914,3.446585436,12.63803293,2.480993166,278.2540781,20.61026559,2.674736024,0.718332864,3.18048625,V-tail,no,no,winter,169.3490375,10,0.035160572,2.678391868
1407,1.113943578,3.516279423,11.57748169,1.944073823,410.9854335,22.615684,2.444081785,0.766699026,5.138738718,V-tail,yes,yes,spring,150.0628292,10,0.008931981,2.448745531
1408,0.811934734,3.169253964,12.38785374,2.201549298,386.5276768,19.16699443,2.529592827,0.708217994,3.74128901,V-tail,yes,yes,spring,160.2563081,10,0.079883078,3.377886922
1409,1.082307685,2.142312406,13.23614507,2.340655326,265.1732365,20.71483466,2.634118109,0.699132051,3.456023946,V-tail,yes,yes,spring,150.7790515,10,0.009133857,3.389113134
1410,0.7103125,2.941603991,14.60482798,2.242380487,352.3354868,19.61027264,2.507521954,0.760479135,3.372991088,Conventional,no,no,fall,167.2713704,10,0.094197283,2.90681358
1411,0.933149116,3.552454808,9.182571987,2.425134745,505.1464944,17.0063213,2.545343492,0.808941269,3.64331042,Conventional,no,no,fall,136.2470402,10,0.009142283,3.645572206
1412,0.62049189,2.826089478,11.95748476,1.506466623,352.1655569,21.51742896,2.543606495,0.764091,4.240242696,Conventional,no,yes,spring,170.6833024,10,0.006996614,3.084930721
1413,1.389554938,2.270955198,13.78975726,1.995461905,256.1868769,16.82512198,2.686221187,0.803567692,4.770595123,Conventional,yes,no,spring,170.5890381,10,0.009217943,2.659894518
1414,0.624416736,2.883612267,13.80468819,2.160238755,335.2287104,19.87716071,2.56412335,0.719462265,2.816886225,Conventional,no,yes,fall,167.1737004,10,0.009647951,3.219568299
1415,0.885431438,3.180999465,11.24530475,2.383465982,417.2640228,19.95492477,2.568580422,0.772227,3.077532698,V-tail,yes,yes,spring,170.0485801,10,0.010429496,3.253143603
1416,0.60256862,2.886199726,16.34916329,2.07051593,313.6258658,19.07667025,2.54805394,0.77994055,2.733177384,V-tail,yes,no,summer,173.706145,10,0.009770687,2.660587208
1417,0.738166265,2.719371762,17.06686142,2.468630176,268.0278649,21.12434825,2.677248483,0.807693969,3.436220746,Conventional,yes,yes,spring,175.3826014,10,0.078851783,3.063557595
1418,0.433676292,2.630016203,10.4937598,2.224256208,404.9783159,18.7126852,2.537907454,0.759387179,2.506730434,Conventional,no,no,winter,163.2875534,10,0.00863993,3.16006922
1419,1.051121145,2.94329023,8.0701696,1.897320823,402.7924335,22.00301235,2.516034159,0.773774042,3.398052101,Conventional,yes,yes,summer,160.2689786,10,0.085826998,2.939752983
1420,1.127860648,3.707063652,11.98054614,1.86163581,349.3142958,18.98617196,2.542169599,0.746140518,2.042683871,Conventional,no,yes,winter,174.4789187,10,0.009078223,3.558287108
1421,0.983391055,4.489850805,10.5569976,1.972543432,334.5460246,20.31447498,2.445412584,0.757897348,3.385668873,Conventional,yes,yes,winter,171.9221664,10,0.087726101,2.682885195
1422,0.781920084,2.543970298,13.09509418,2.213206441,355.8378802,15.17927695,2.529233719,0.813516142,3.424830444,Conventional,yes,yes,summer,178.0596249,10,0.007647908,3.055901666
1423,0.674216496,3.380051797,14.27607957,2.51014592,405.1706067,18.50399176,2.493431215,0.741445171,3.852796913,Conventional,yes,no,summer,152.1569038,10,0.008443399,2.726137282
1424,1.050632023,3.835167451,12.96661258,2.68433925,312.7408135,17.85293173,2.499194432,0.726396022,2.100372253,Conventional,no,no,fall,162.7212709,10,0.008990285,3.260880463
1425,0.716869646,3.939924225,14.27920857,2.141622714,383.2280385,18.30521329,2.543399922,0.722040035,3.823355632,V-tail,yes,yes,summer,167.914354,10,0.026464801,2.34465994
1426,0.70274422,4.334395301,12.82929936,2.55440281,408.8255011,19.19175949,2.607690472,0.741399923,4.870206353,Conventional,yes,no,spring,177.3174604,10,0.02321151,2.722390792
1427,0.501581991,2.592709749,13.39650337,1.858240446,349.3727373,19.22495386,2.566410091,0.729754113,1.676295691,Conventional,yes,no,spring,167.0130932,10,0.009333494,2.956493018
1428,0.75951043,1.920019441,12.19501051,2.018373047,354.6680922,21.01451603,2.450409822,0.787269729,2.1217427,Conventional,yes,yes,spring,159.1823505,10,0.029975202,3.077506568
1429,0.98975864,2.747568346,11.81026011,2.038869665,447.2062097,21.53875945,2.559035763,0.730733374,3.767414891,Conventional,no,yes,winter,155.2846026,10,0.009210819,2.884385151
1430,0.995018465,2.146968955,12.63131615,2.510097912,436.6123119,21.28091558,2.647309773,0.73911416,1.275437891,Conventional,yes,no,spring,173.3574827,10,0.028607819,2.86613295
1431,0.919608227,3.288247043,15.53349116,2.153263296,409.0549431,19.32606102,2.580885917,0.791390348,4.99594137,V-tail,no,yes,winter,174.6967636,10,0.03346665,3.122661867
1432,0.803202736,3.200871171,14.18577005,2.379745055,324.8347873,21.89812889,2.574247529,0.748721816,2.39348754,Conventional,no,no,spring,169.5037969,10,0.009395203,3.328343196
1433,1.244794585,3.878069347,10.2721702,2.408603675,265.4968941,17.57868472,2.370905517,0.733905078,2.428305952,V-tail,no,yes,summer,158.0912565,10,0.010107059,3.723363051
1434,0.839250441,3.526786226,12.74682934,2.11152979,375.7761201,18.20316521,2.455200743,0.7516636,2.996620072,V-tail,no,no,spring,155.2849358,10,0.010050841,3.051932586
1435,0.984322238,3.84701562,16.0560731,2.188989028,212.6302712,13.85432694,2.647936636,0.753706869,3.228154563,Conventional,no,no,fall,144.3459657,10,0.032034804,2.690817742
1436,1.189648724,3.184631204,15.33848448,2.447829157,282.2038273,21.13819935,2.660781735,0.756328542,5.130341992,Conventional,no,no,summer,170.9761754,10,0.083944157,2.990653134
1437,0.542900492,3.1726587,13.49766169,2.278980785,339.8793899,20.1240621,2.359368703,0.779800218,2.53995529,V-tail,yes,yes,winter,155.7836831,10,0.02321151,2.665233231
1438,0.891852879,3.232545371,11.12997709,2.371347208,269.2274359,18.56509709,2.676318151,0.735041578,3.426130125,Conventional,yes,no,spring,167.7390814,10,0.097231053,2.836018427
1439,0.80428544,2.280873442,13.9344509,1.894488789,409.8753407,19.5982169,2.505684591,0.746137606,3.250963849,Conventional,no,no,fall,151.5257249,10,0.087441395,2.712366054
1440,0.886775823,3.5028115,12.40448323,1.974396991,378.5324464,22.03141324,2.55801408,0.747153082,4.043403421,V-tail,yes,yes,spring,173.0752489,10,0.02715102,2.982274293
1441,0.698935542,3.026520545,13.11197796,2.069911221,449.1283541,21.77090248,2.221768237,0.731657115,3.712215957,Conventional,yes,yes,summer,72.88246396,10,0.006810722,2.782785809
1442,0.993070971,3.010641265,12.39482557,2.550079176,409.1351187,22.70276368,2.481745452,0.69808998,2.527593567,Conventional,yes,no,fall,145.7839443,10,0.086655373,3.464303032
1443,0.943397785,3.174327245,6.005076604,2.069638932,324.2273057,24.21615918,2.508284632,0.7277905,2.753982321,Conventional,yes,yes,spring,163.6648795,10,0.085066531,2.597930817
1444,0.944816888,3.742105423,10.42654895,2.023941479,229.9451115,22.98576078,2.64593987,0.733664734,4.312908689,Conventional,yes,no,spring,155.655847,10,0.029502413,2.925742465
1445,0.961837043,3.54608051,7.980773131,2.6092497,373.6640302,21.06429322,2.512893212,0.734852846,4.275057317,Conventional,no,yes,fall,164.0226864,10,0.030087189,3.068555819
1446,0.667305128,3.332115425,15.64911492,2.289457314,353.2491173,17.12442267,2.562504141,0.767579836,3.082142852,Conventional,no,no,spring,174.1373264,10,0.089403401,2.83647028
1447,0.754366237,3.700243495,10.04689301,2.128619233,379.3294517,22.49557635,2.521944495,0.752002967,2.533920198,V-tail,yes,no,summer,165.5194319,10,0.030752112,2.962635004
1448,1.011635692,3.154623494,11.37738982,2.41843527,194.7205989,19.84171695,2.449629759,0.783635286,3.744807344,V-tail,no,yes,spring,156.1363744,10,0.030359024,2.754982854
1449,0.647587248,3.288356681,12.98321722,2.337941588,316.6203821,18.22023123,2.366271636,0.79231548,4.717724983,Conventional,yes,yes,summer,165.5225495,10,0.08989648,3.49655511
1450,0.693430735,2.113471552,15.33065135,2.426303529,478.434093,23.06490304,2.520688897,0.731571136,5.241067639,V-tail,no,no,winter,127.9187792,10,0.035650343,2.971868071
1451,0.615743542,3.344103979,10.48047296,2.231204186,323.6274448,21.21311474,2.632246899,0.74933136,3.24699121,Conventional,no,no,summer,177.1793864,10,0.008953073,3.617055612
