Case,drbatt,dtbatt,EQ_W_Wing,EQ_W_Therm,Foil0,Foil1,FOS,Fuse_d,Fuse_L,Fuse_Lt,Ht_S,NACA0,NACA1,Nz,Panels,PassN,PfracBattery,PfracRTG,PfracSpanels,Planet,PropBlade,PropD,PropN,PropulsionN,rho_b,rho_s,RTGfuelfrac,RTGfueltype,tstart,tmission,Type,Tail_type,Winglet,Ult_n,Ult_s,Vm,Vt_S,Wing_AR,Wing_dhl,Wing_S,Wing_Sweep,Wing_TR,Wing_fin_S,Wing_fin_TR,Cruise_Alt,Min_Alt,Cruise_V,RoC_min_alt,RoC_max_alt,Accel,Wing_folding,Sensor_swath_width,Num_Folds,Season,Area_coverage
1904,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.081687159,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.016231064,9.222996514,2.167206945,0.614512581,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
1905,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.082312883,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.013436067,9.66613062,2.844430072,1.270027875,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
1906,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.165534073,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.01470255,6.475565088,2.395008206,0.729113157,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
1907,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.140035851,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.009753076,16.77843295,1.753986054,0.716670809,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.00E+05
1908,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.131275726,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.011630965,14.95419756,2.506259984,1.194064065,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1909,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.118761261,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.014775336,15.93647816,2.504494083,0.501876587,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1910,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.070033064,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.010102451,5.796092799,2.675786503,0.578495257,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1911,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.1214988,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.021034965,11.35742577,1.676286399,1.112206511,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
1912,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.085206853,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.020467231,14.20086959,2.79939959,0.499912005,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1913,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.162405457,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.020117856,10.77396587,1.714253276,0.773643666,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
1914,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.081139651,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.015852575,13.75773549,2.337616415,0.913783799,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
1915,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.133387542,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.026726859,14.33380982,1.476739559,1.084702373,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,4.00E+05
1916,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.121420585,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.027469281,6.807915663,2.621043565,1.142330091,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.00E+05
1917,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.065496571,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.016813355,10.43422972,1.957947648,1.040171863,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1918,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.116101937,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.014717107,8.484439677,1.511174633,1.167869648,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.00E+05
1919,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.060177923,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.031326959,9.799070849,2.605150454,1.142984951,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1920,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.121968093,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.009651175,12.92316626,2.357041329,0.827997083,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
1921,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.119308769,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.010364482,12.04428363,2.031232549,1.250382062,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
1922,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.154036409,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.015546872,6.290925876,2.788804183,1.193409205,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
1923,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.091151223,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.013552525,12.27323625,2.651946837,0.825377641,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1924,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.104213196,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.021369782,5.655767,2.541578009,0.924916427,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1925,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.064714417,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.023364129,10.40468745,2.440038687,0.473717588,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,4.00E+05
1926,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.138940835,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.026654073,11.54206498,2.701392071,0.862704686,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
1927,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.1524721,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.023247671,15.54504303,1.952649944,0.534619608,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,4.00E+05
1928,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.169053766,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.014105702,9.843384256,2.243140699,0.605999395,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
1929,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.072848819,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.027178135,16.51255249,2.11687876,1.18555088,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,4.00E+05
1930,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.051339582,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.017759578,10.1609637,1.656861486,1.284434805,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
1931,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.128225325,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.012897448,9.570118229,2.779091726,1.220913343,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
1932,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.049775274,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.010248024,10.54501325,2.462112453,1.281160503,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
1933,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.160058995,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.027250921,5.227404034,2.622809466,1.157391881,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
1934,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.04797632,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.028066129,7.649870455,1.797250634,1.013977446,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1935,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.142069452,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.019229863,7.428303405,2.604267503,0.803112386,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1936,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.073083465,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.010815757,11.51990828,2.364104934,0.948491402,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
1937,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.161075795,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.015939918,5.670538134,1.890843401,0.661662532,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1938,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.049071336,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.015081039,7.30274874,2.505377033,1.181621717,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1939,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.104369627,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.022781838,9.053128442,2.549524564,0.725838855,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.00E+05
1940,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.074725988,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.016740568,8.395812862,2.410901317,0.681308345,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1941,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.098268825,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.012227813,13.15211888,1.795484733,1.29163827,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,4.00E+05
1942,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.10124101,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.013523411,9.363322313,2.717285183,1.17114395,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1943,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.049384197,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.012373386,7.420917835,1.86082308,0.731732599,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
1944,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.168975551,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.024150222,13.89067572,2.14601613,1.256275806,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.00E+05
1945,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.141678375,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.027323708,16.14327407,2.829419912,0.893483126,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,4.00E+05
1946,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.15724324,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.010728414,12.94532297,2.083326636,0.411505847,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.00E+05
1947,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.145432714,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.012708203,16.49039578,1.682467053,1.180966856,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
1948,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.126504586,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.029216154,10.13880699,1.836100462,0.738281203,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
1949,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.092168023,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.02164637,13.34414366,1.963245351,0.908544916,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.00E+05
1950,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.130493572,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.019637466,6.571577473,1.489100868,1.338788221,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1951,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.148326684,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.018647572,7.76065398,2.520387194,0.80966099,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
1952,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.050322782,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.016158277,9.075285146,1.64891493,0.612548,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1953,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.100693503,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.012620859,13.32937252,1.964128302,0.848952616,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1954,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.068546971,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.030235163,6.837457937,2.204290871,1.30735492,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.00E+05
1955,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.126661017,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.029478185,15.81830906,1.897024055,0.686547229,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.00E+05
1956,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.084581129,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,no,724000000,54500000,30,0.017992494,15.62628428,2.349977724,0.872527592,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.00E+05
1957,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.13104108,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.017512104,10.01325233,2.726997639,0.756617295,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,4.00E+05
1958,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.114224768,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.011063231,9.961553351,1.725731635,0.968137216,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
1959,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.152941393,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.01032081,7.354447718,2.804697294,0.472407867,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.00E+05
1960,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.109844705,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.028430061,11.75624646,2.084209586,1.387902754,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.00E+05
1961,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.127990679,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.013363281,16.26882873,1.62066051,0.746794389,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,4.00E+05
1962,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.108202181,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.031254172,15.02066768,2.772028121,0.913128939,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.00E+05
1963,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.100458856,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.022621708,8.765091274,1.469675954,1.03558784,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1964,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.121889877,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.018458327,9.695672894,2.772911072,0.951110844,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,4.00E+05
1965,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.061116508,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.010713856,15.56719974,1.756634906,1.006773981,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.00E+05
1966,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.099676702,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.029638315,8.469668543,2.405603613,1.366292359,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,4.00E+05
1967,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.149030623,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.017846921,8.595223202,2.034764352,0.83847485,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,4.00E+05
1968,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.059161123,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,V-tail,no,724000000,54500000,30,0.024237565,12.87885285,2.413550169,0.600760512,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.00E+05
1969,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.124001693,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.020743819,13.65433753,2.21665218,0.651839626,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1970,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.061507585,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,V-tail,yes,724000000,54500000,30,0.011529064,16.52732362,2.470059008,0.466514123,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.00E+05
1971,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.095765932,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.028124358,6.357395993,2.493898675,1.303425758,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
1972,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.052043521,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.029070581,14.48890676,1.765464412,1.042136445,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
1973,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.08270396,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.01796338,16.15065964,2.23077939,0.934739333,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,4.00E+05
1974,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.080983221,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,V-tail,yes,724000000,54500000,30,0.013334166,11.23925668,1.609182152,0.737626343,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.00E+05
1975,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.168036966,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,V-tail,yes,724000000,54500000,30,0.028997794,8.381041722,1.908502413,0.835200547,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.00E+05
1976,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.07691602,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,V-tail,no,724000000,54500000,30,0.025009101,16.50516692,1.501462176,1.300151455,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.00E+05
